gameId,tangram,Words,trialNum,repNum,playerId,role,spellchecked,parse
3WzEi9zkHF77vdTw5,G,fall forward right,21,1,ieBYKaxXNCy2QcwJj,speaker,This looks like a person falling forward towards the right,person fall forward right
3WzEi9zkHF77vdTw5,G,fall forward right,28,2,wXsGgzkQgoofFhxwk,speaker,looks like a woman with her arms out falling forward towards the right,woman arm out fall forward right
3WzEi9zkHF77vdTw5,G,fall forward,21,1,ieBYKaxXNCy2QcwJj,speaker,This looks like a person falling forward towards the right,person fall forward right
3WzEi9zkHF77vdTw5,G,fall forward,21,1,ieBYKaxXNCy2QcwJj,speaker,it's spread out like she's hugging someone but falling forward,spread out hug fall forward
3WzEi9zkHF77vdTw5,G,fall forward,28,2,wXsGgzkQgoofFhxwk,speaker,looks like a woman with her arms out falling forward towards the right,woman arm out fall forward right
3WzEi9zkHF77vdTw5,G,bottom square,0,0,qZYMtuyj2SBfZk8XH,speaker,it's a long shape on the bottom of the square with a triangle just in front and 2 shapes on top,long shape bottom square triangle front 2 shape top
3WzEi9zkHF77vdTw5,G,bottom square,28,2,wXsGgzkQgoofFhxwk,speaker,trapezium on bottom square head,trapezium bottom square head
3WzEi9zkHF77vdTw5,G,triangle,0,0,qZYMtuyj2SBfZk8XH,speaker,it's a long shape on the bottom of the square with a triangle just in front and 2 shapes on top,long shape bottom square triangle front 2 shape top
3WzEi9zkHF77vdTw5,G,triangle,21,1,ieBYKaxXNCy2QcwJj,speaker,two triangles for arms,two triangle arm
3WzEi9zkHF77vdTw5,G,triangle,28,2,qZYMtuyj2SBfZk8XH,listener,with the one triangle away from the body?,triangle away body
3WzEi9zkHF77vdTw5,G,triangle,28,2,wXsGgzkQgoofFhxwk,speaker,two triangles to the right,two triangle right
3WzEi9zkHF77vdTw5,G,triangle,28,2,wXsGgzkQgoofFhxwk,speaker,triangle to left behind neck,triangle left behind neck
3WzEi9zkHF77vdTw5,G,triangle,53,4,qZYMtuyj2SBfZk8XH,speaker,the woman laying to the left with her arms behind her and a triangle under her butt,woman lay left arm behind triangle butt
3WzEi9zkHF77vdTw5,G,arm,21,1,ieBYKaxXNCy2QcwJj,speaker,the persons arms are out,person arm out
3WzEi9zkHF77vdTw5,G,arm,21,1,ieBYKaxXNCy2QcwJj,speaker,two triangles for arms,two triangle arm
3WzEi9zkHF77vdTw5,G,arm,28,2,wXsGgzkQgoofFhxwk,speaker,looks like a woman with her arms out falling forward towards the right,woman arm out fall forward right
3WzEi9zkHF77vdTw5,G,arm,28,2,hv4nKRCaDiRgPQjY4,listener,is the head above or to the side of the arms?,head above arm
3WzEi9zkHF77vdTw5,G,arm,53,4,qZYMtuyj2SBfZk8XH,speaker,the woman laying to the left with her arms behind her and a triangle under her butt,woman lay left arm behind triangle butt
3WzEi9zkHF77vdTw5,G,head,21,1,qZYMtuyj2SBfZk8XH,listener,above his head?,above head
3WzEi9zkHF77vdTw5,G,head,21,1,ieBYKaxXNCy2QcwJj,speaker,the head is more square than diamond,head square diamond
3WzEi9zkHF77vdTw5,G,head,28,2,hv4nKRCaDiRgPQjY4,listener,is the head above or to the side of the arms?,head above arm
3WzEi9zkHF77vdTw5,G,head,28,2,wXsGgzkQgoofFhxwk,speaker,trapezium on bottom square head,trapezium bottom square head
3WzEi9zkHF77vdTw5,G,head,47,3,hv4nKRCaDiRgPQjY4,speaker,"the other tricky one, like someone stretching out to the right, head tilted back to the left. thick long leg out to the left.",tricky stretch out right head tilt left thick long leg out left
3WzEi9zkHF77vdTw5,G,fall,21,1,ieBYKaxXNCy2QcwJj,speaker,This looks like a person falling forward towards the right,person fall forward right
3WzEi9zkHF77vdTw5,G,fall,21,1,ieBYKaxXNCy2QcwJj,speaker,it's spread out like she's hugging someone but falling forward,spread out hug fall forward
3WzEi9zkHF77vdTw5,G,fall,28,2,wXsGgzkQgoofFhxwk,speaker,looks like a woman with her arms out falling forward towards the right,woman arm out fall forward right
3WzEi9zkHF77vdTw5,G,fall,61,5,ieBYKaxXNCy2QcwJj,speaker,"tricky one , woman falling to the right",tricky woman fall right
3WzEi9zkHF77vdTw5,G,out,21,1,ieBYKaxXNCy2QcwJj,speaker,the persons arms are out,person arm out
3WzEi9zkHF77vdTw5,G,out,21,1,ieBYKaxXNCy2QcwJj,speaker,it's spread out like she's hugging someone but falling forward,spread out hug fall forward
3WzEi9zkHF77vdTw5,G,out,28,2,wXsGgzkQgoofFhxwk,speaker,looks like a woman with her arms out falling forward towards the right,woman arm out fall forward right
3WzEi9zkHF77vdTw5,G,out,47,3,hv4nKRCaDiRgPQjY4,speaker,"the other tricky one, like someone stretching out to the right, head tilted back to the left. thick long leg out to the left.",tricky stretch out right head tilt left thick long leg out left
3WzEi9zkHF77vdTw5,G,left,28,2,wXsGgzkQgoofFhxwk,speaker,triangle to left behind neck,triangle left behind neck
3WzEi9zkHF77vdTw5,G,left,47,3,hv4nKRCaDiRgPQjY4,speaker,"the other tricky one, like someone stretching out to the right, head tilted back to the left. thick long leg out to the left.",tricky stretch out right head tilt left thick long leg out left
3WzEi9zkHF77vdTw5,G,left,53,4,qZYMtuyj2SBfZk8XH,speaker,the woman laying to the left with her arms behind her and a triangle under her butt,woman lay left arm behind triangle butt
3WzEi9zkHF77vdTw5,G,square,0,0,qZYMtuyj2SBfZk8XH,speaker,it's a long shape on the bottom of the square with a triangle just in front and 2 shapes on top,long shape bottom square triangle front 2 shape top
3WzEi9zkHF77vdTw5,G,square,21,1,ieBYKaxXNCy2QcwJj,speaker,the head is more square than diamond,head square diamond
3WzEi9zkHF77vdTw5,G,square,28,2,wXsGgzkQgoofFhxwk,speaker,trapezium on bottom square head,trapezium bottom square head
3WzEi9zkHF77vdTw5,G,woman,28,2,wXsGgzkQgoofFhxwk,speaker,looks like a woman with her arms out falling forward towards the right,woman arm out fall forward right
3WzEi9zkHF77vdTw5,G,woman,53,4,qZYMtuyj2SBfZk8XH,speaker,the woman laying to the left with her arms behind her and a triangle under her butt,woman lay left arm behind triangle butt
3WzEi9zkHF77vdTw5,G,woman,61,5,ieBYKaxXNCy2QcwJj,speaker,"tricky one , woman falling to the right",tricky woman fall right
3WzEi9zkHF77vdTw5,G,diamond,21,1,qZYMtuyj2SBfZk8XH,listener,the one with 2 diamonds?,2 diamond
3WzEi9zkHF77vdTw5,G,diamond,21,1,ieBYKaxXNCy2QcwJj,speaker,the head is more square than diamond,head square diamond
3WzEi9zkHF77vdTw5,G,person,21,1,ieBYKaxXNCy2QcwJj,speaker,This looks like a person falling forward towards the right,person fall forward right
3WzEi9zkHF77vdTw5,G,person,21,1,ieBYKaxXNCy2QcwJj,speaker,the persons arms are out,person arm out
3WzEi9zkHF77vdTw5,G,stretch,0,0,ieBYKaxXNCy2QcwJj,listener,fully down or stretching ?,fully down stretch
3WzEi9zkHF77vdTw5,G,stretch,47,3,hv4nKRCaDiRgPQjY4,speaker,"the other tricky one, like someone stretching out to the right, head tilted back to the left. thick long leg out to the left.",tricky stretch out right head tilt left thick long leg out left
3WzEi9zkHF77vdTw5,G,arm out,21,1,ieBYKaxXNCy2QcwJj,speaker,the persons arms are out,person arm out
3WzEi9zkHF77vdTw5,G,arm out,28,2,wXsGgzkQgoofFhxwk,speaker,looks like a woman with her arms out falling forward towards the right,woman arm out fall forward right
3WzEi9zkHF77vdTw5,G,down,0,0,qZYMtuyj2SBfZk8XH,speaker,ok so it's kind of like a dog lying down,ok kind dog lie down
3WzEi9zkHF77vdTw5,G,down,0,0,ieBYKaxXNCy2QcwJj,listener,fully down or stretching ?,fully down stretch
3WzEi9zkHF77vdTw5,G,two triangle,21,1,ieBYKaxXNCy2QcwJj,speaker,two triangles for arms,two triangle arm
3WzEi9zkHF77vdTw5,G,two triangle,28,2,wXsGgzkQgoofFhxwk,speaker,two triangles to the right,two triangle right
3WzEi9zkHF77vdTw5,G,long,0,0,qZYMtuyj2SBfZk8XH,speaker,it's a long shape on the bottom of the square with a triangle just in front and 2 shapes on top,long shape bottom square triangle front 2 shape top
3WzEi9zkHF77vdTw5,G,long,47,3,hv4nKRCaDiRgPQjY4,speaker,"the other tricky one, like someone stretching out to the right, head tilted back to the left. thick long leg out to the left.",tricky stretch out right head tilt left thick long leg out left
3WzEi9zkHF77vdTw5,G,tricky,47,3,hv4nKRCaDiRgPQjY4,speaker,"the other tricky one, like someone stretching out to the right, head tilted back to the left. thick long leg out to the left.",tricky stretch out right head tilt left thick long leg out left
3WzEi9zkHF77vdTw5,G,tricky,61,5,ieBYKaxXNCy2QcwJj,speaker,"tricky one , woman falling to the right",tricky woman fall right
3WzEi9zkHF77vdTw5,L,face right,1,0,wXsGgzkQgoofFhxwk,listener,facing right or left?,face right left
3WzEi9zkHF77vdTw5,L,face right,14,1,ieBYKaxXNCy2QcwJj,speaker,he is facing to the right,face right
3WzEi9zkHF77vdTw5,L,face right,26,2,wXsGgzkQgoofFhxwk,speaker,man crouching facing right with arms out in front of him,man crouch face right arm out front
3WzEi9zkHF77vdTw5,L,face right,54,4,qZYMtuyj2SBfZk8XH,speaker,facing right,face right
3WzEi9zkHF77vdTw5,L,face right,63,5,ieBYKaxXNCy2QcwJj,speaker,facing right,face right
3WzEi9zkHF77vdTw5,L,arm out,14,1,ieBYKaxXNCy2QcwJj,speaker,Person is crouching with his arms out,person crouch arm out
3WzEi9zkHF77vdTw5,L,arm out,26,2,wXsGgzkQgoofFhxwk,speaker,man crouching facing right with arms out in front of him,man crouch face right arm out front
3WzEi9zkHF77vdTw5,L,arm out,41,3,hv4nKRCaDiRgPQjY4,speaker,"crouching to the right, triangle arm out praying, knees bent",crouch right triangle arm out pray knee bend
3WzEi9zkHF77vdTw5,L,knee bend,41,3,hv4nKRCaDiRgPQjY4,speaker,"crouching to the right, triangle arm out praying, knees bent",crouch right triangle arm out pray knee bend
3WzEi9zkHF77vdTw5,L,knee bend,54,4,qZYMtuyj2SBfZk8XH,speaker,knees bent,knee bend
3WzEi9zkHF77vdTw5,L,knee bend,63,5,ieBYKaxXNCy2QcwJj,speaker,knees bent,knee bend
3WzEi9zkHF77vdTw5,L,crouch,1,0,qZYMtuyj2SBfZk8XH,speaker,ok so it's like a guy sort of crouching with his hands folded,ok guy sort crouch hand fold
3WzEi9zkHF77vdTw5,L,crouch,14,1,ieBYKaxXNCy2QcwJj,speaker,Person is crouching with his arms out,person crouch arm out
3WzEi9zkHF77vdTw5,L,crouch,26,2,wXsGgzkQgoofFhxwk,speaker,man crouching facing right with arms out in front of him,man crouch face right arm out front
3WzEi9zkHF77vdTw5,L,crouch,41,3,hv4nKRCaDiRgPQjY4,speaker,"crouching to the right, triangle arm out praying, knees bent",crouch right triangle arm out pray knee bend
3WzEi9zkHF77vdTw5,L,crouch,54,4,qZYMtuyj2SBfZk8XH,speaker,crouching guy,crouch guy
3WzEi9zkHF77vdTw5,L,crouch,63,5,ieBYKaxXNCy2QcwJj,speaker,crouching guy,crouch guy
3WzEi9zkHF77vdTw5,L,crouch,63,5,ieBYKaxXNCy2QcwJj,speaker,he is crouching,crouch
3WzEi9zkHF77vdTw5,L,arm,14,1,ieBYKaxXNCy2QcwJj,speaker,Person is crouching with his arms out,person crouch arm out
3WzEi9zkHF77vdTw5,L,arm,26,2,wXsGgzkQgoofFhxwk,speaker,man crouching facing right with arms out in front of him,man crouch face right arm out front
3WzEi9zkHF77vdTw5,L,arm,41,3,hv4nKRCaDiRgPQjY4,speaker,"crouching to the right, triangle arm out praying, knees bent",crouch right triangle arm out pray knee bend
3WzEi9zkHF77vdTw5,L,arm,54,4,wXsGgzkQgoofFhxwk,listener,with arms?,arm
3WzEi9zkHF77vdTw5,L,triangle,1,0,qZYMtuyj2SBfZk8XH,speaker,like 2 rhombuses on the bottom with a square on that a triangle to the right and a diamond on top,2 rhombus bottom square triangle right diamond top
3WzEi9zkHF77vdTw5,L,triangle,1,0,qZYMtuyj2SBfZk8XH,speaker,but the triangle isnt small,triangle not small
3WzEi9zkHF77vdTw5,L,triangle,14,1,ieBYKaxXNCy2QcwJj,speaker,Triangle head,triangle head
3WzEi9zkHF77vdTw5,L,triangle,41,3,hv4nKRCaDiRgPQjY4,speaker,"crouching to the right, triangle arm out praying, knees bent",crouch right triangle arm out pray knee bend
3WzEi9zkHF77vdTw5,L,guy,1,0,qZYMtuyj2SBfZk8XH,speaker,ok so it's like a guy sort of crouching with his hands folded,ok guy sort crouch hand fold
3WzEi9zkHF77vdTw5,L,guy,54,4,qZYMtuyj2SBfZk8XH,speaker,crouching guy,crouch guy
3WzEi9zkHF77vdTw5,L,guy,63,5,ieBYKaxXNCy2QcwJj,speaker,crouching guy,crouch guy
3WzEi9zkHF77vdTw5,L,crouch guy,54,4,qZYMtuyj2SBfZk8XH,speaker,crouching guy,crouch guy
3WzEi9zkHF77vdTw5,L,crouch guy,63,5,ieBYKaxXNCy2QcwJj,speaker,crouching guy,crouch guy
3WzEi9zkHF77vdTw5,C,arm above head,17,1,ieBYKaxXNCy2QcwJj,speaker,his arms are above his head,arm above head
3WzEi9zkHF77vdTw5,C,arm above head,30,2,wXsGgzkQgoofFhxwk,speaker,looks like someone falling with arms above head,fall arm above head
3WzEi9zkHF77vdTw5,C,fall left,40,3,hv4nKRCaDiRgPQjY4,speaker,falling back to the left,fall left
3WzEi9zkHF77vdTw5,C,fall left,55,4,qZYMtuyj2SBfZk8XH,speaker,falling left,fall left
3WzEi9zkHF77vdTw5,C,fall left,66,5,ieBYKaxXNCy2QcwJj,speaker,guy falling to the left,guy fall left
3WzEi9zkHF77vdTw5,C,left,2,0,qZYMtuyj2SBfZk8XH,speaker,no like it's leaning left,no lean left
3WzEi9zkHF77vdTw5,C,left,2,0,ieBYKaxXNCy2QcwJj,listener,the guy is tilted to the left?,guy tilt left
3WzEi9zkHF77vdTw5,C,left,17,1,ieBYKaxXNCy2QcwJj,speaker,he is tilted to the left,tilt left
3WzEi9zkHF77vdTw5,C,left,30,2,wXsGgzkQgoofFhxwk,speaker,falling backwards to the left,fall backwards left
3WzEi9zkHF77vdTw5,C,left,40,3,hv4nKRCaDiRgPQjY4,speaker,falling back to the left,fall left
3WzEi9zkHF77vdTw5,C,left,55,4,qZYMtuyj2SBfZk8XH,speaker,falling left,fall left
3WzEi9zkHF77vdTw5,C,left,66,5,ieBYKaxXNCy2QcwJj,speaker,guy falling to the left,guy fall left
3WzEi9zkHF77vdTw5,C,fall,17,1,ieBYKaxXNCy2QcwJj,speaker,The person looks like he is falling backwards,person fall backwards
3WzEi9zkHF77vdTw5,C,fall,30,2,wXsGgzkQgoofFhxwk,speaker,looks like someone falling with arms above head,fall arm above head
3WzEi9zkHF77vdTw5,C,fall,30,2,wXsGgzkQgoofFhxwk,speaker,falling backwards to the left,fall backwards left
3WzEi9zkHF77vdTw5,C,fall,40,3,hv4nKRCaDiRgPQjY4,speaker,falling back to the left,fall left
3WzEi9zkHF77vdTw5,C,fall,55,4,qZYMtuyj2SBfZk8XH,speaker,falling left,fall left
3WzEi9zkHF77vdTw5,C,fall,66,5,ieBYKaxXNCy2QcwJj,speaker,guy falling to the left,guy fall left
3WzEi9zkHF77vdTw5,C,arm,2,0,wXsGgzkQgoofFhxwk,listener,square body with two arms out?,square body two arm out
3WzEi9zkHF77vdTw5,C,arm,2,0,hv4nKRCaDiRgPQjY4,listener,"are the arms up to the side of the head, or below",arm up head below
3WzEi9zkHF77vdTw5,C,arm,17,1,ieBYKaxXNCy2QcwJj,speaker,his arms are above his head,arm above head
3WzEi9zkHF77vdTw5,C,arm,30,2,wXsGgzkQgoofFhxwk,speaker,looks like someone falling with arms above head,fall arm above head
3WzEi9zkHF77vdTw5,C,head,2,0,qZYMtuyj2SBfZk8XH,speaker,it's like a rhombus with diamond in the top corners and a diamond for the head,rhombus diamond top corner diamond head
3WzEi9zkHF77vdTw5,C,head,2,0,hv4nKRCaDiRgPQjY4,listener,"are the arms up to the side of the head, or below",arm up head below
3WzEi9zkHF77vdTw5,C,head,17,1,ieBYKaxXNCy2QcwJj,speaker,his arms are above his head,arm above head
3WzEi9zkHF77vdTw5,C,head,30,2,wXsGgzkQgoofFhxwk,speaker,looks like someone falling with arms above head,fall arm above head
3WzEi9zkHF77vdTw5,C,guy,2,0,qZYMtuyj2SBfZk8XH,speaker,so it looks like a guy with wings,guy wing
3WzEi9zkHF77vdTw5,C,guy,2,0,ieBYKaxXNCy2QcwJj,listener,the guy is tilted to the left?,guy tilt left
3WzEi9zkHF77vdTw5,C,guy,66,5,ieBYKaxXNCy2QcwJj,speaker,guy falling to the left,guy fall left
3WzEi9zkHF77vdTw5,C,fall backwards,17,1,ieBYKaxXNCy2QcwJj,speaker,The person looks like he is falling backwards,person fall backwards
3WzEi9zkHF77vdTw5,C,fall backwards,30,2,wXsGgzkQgoofFhxwk,speaker,falling backwards to the left,fall backwards left
3WzEi9zkHF77vdTw5,C,tilt left,2,0,ieBYKaxXNCy2QcwJj,listener,the guy is tilted to the left?,guy tilt left
3WzEi9zkHF77vdTw5,C,tilt left,17,1,ieBYKaxXNCy2QcwJj,speaker,he is tilted to the left,tilt left
3WzEi9zkHF77vdTw5,D,face left,16,1,ieBYKaxXNCy2QcwJj,speaker,The person is facing left and his holding like an open box,person face left holding open box
3WzEi9zkHF77vdTw5,D,face left,45,3,hv4nKRCaDiRgPQjY4,speaker,priest facing left carrying a box,priest face left carry box
3WzEi9zkHF77vdTw5,D,priest face,27,2,wXsGgzkQgoofFhxwk,speaker,looks like a priest facing right or someone holding an open box facing left,priest face right hold open box facing left
3WzEi9zkHF77vdTw5,D,priest face,45,3,hv4nKRCaDiRgPQjY4,speaker,priest facing left carrying a box,priest face left carry box
3WzEi9zkHF77vdTw5,D,box,3,0,qZYMtuyj2SBfZk8XH,speaker,ok it's like a guy looking left carrying a box,ok guy left carry box
3WzEi9zkHF77vdTw5,D,box,16,1,ieBYKaxXNCy2QcwJj,speaker,The person is facing left and his holding like an open box,person face left holding open box
3WzEi9zkHF77vdTw5,D,box,27,2,wXsGgzkQgoofFhxwk,speaker,looks like a priest facing right or someone holding an open box facing left,priest face right hold open box facing left
3WzEi9zkHF77vdTw5,D,box,45,3,hv4nKRCaDiRgPQjY4,speaker,priest facing left carrying a box,priest face left carry box
3WzEi9zkHF77vdTw5,D,box,52,4,qZYMtuyj2SBfZk8XH,speaker,box priest,box priest
3WzEi9zkHF77vdTw5,D,box,64,5,ieBYKaxXNCy2QcwJj,speaker,priest with box,priest box
3WzEi9zkHF77vdTw5,D,priest,16,1,ieBYKaxXNCy2QcwJj,speaker,looks like a priest,priest
3WzEi9zkHF77vdTw5,D,priest,27,2,wXsGgzkQgoofFhxwk,speaker,looks like a priest facing right or someone holding an open box facing left,priest face right hold open box facing left
3WzEi9zkHF77vdTw5,D,priest,45,3,hv4nKRCaDiRgPQjY4,speaker,priest facing left carrying a box,priest face left carry box
3WzEi9zkHF77vdTw5,D,priest,52,4,qZYMtuyj2SBfZk8XH,speaker,box priest,box priest
3WzEi9zkHF77vdTw5,D,priest,64,5,ieBYKaxXNCy2QcwJj,speaker,priest with box,priest box
3WzEi9zkHF77vdTw5,D,left,3,0,qZYMtuyj2SBfZk8XH,speaker,ok it's like a guy looking left carrying a box,ok guy left carry box
3WzEi9zkHF77vdTw5,D,left,16,1,ieBYKaxXNCy2QcwJj,speaker,The person is facing left and his holding like an open box,person face left holding open box
3WzEi9zkHF77vdTw5,D,left,27,2,wXsGgzkQgoofFhxwk,speaker,looks like a priest facing right or someone holding an open box facing left,priest face right hold open box facing left
3WzEi9zkHF77vdTw5,D,left,45,3,hv4nKRCaDiRgPQjY4,speaker,priest facing left carrying a box,priest face left carry box
3WzEi9zkHF77vdTw5,D,arm,3,0,wXsGgzkQgoofFhxwk,listener,in his arms or on his back,arm
3WzEi9zkHF77vdTw5,D,arm,3,0,qZYMtuyj2SBfZk8XH,speaker,in his arms,arm
3WzEi9zkHF77vdTw5,D,left carry box,3,0,qZYMtuyj2SBfZk8XH,speaker,ok it's like a guy looking left carrying a box,ok guy left carry box
3WzEi9zkHF77vdTw5,D,left carry box,45,3,hv4nKRCaDiRgPQjY4,speaker,priest facing left carrying a box,priest face left carry box
3WzEi9zkHF77vdTw5,D,open box,16,1,ieBYKaxXNCy2QcwJj,speaker,The person is facing left and his holding like an open box,person face left holding open box
3WzEi9zkHF77vdTw5,D,open box,27,2,wXsGgzkQgoofFhxwk,speaker,looks like a priest facing right or someone holding an open box facing left,priest face right hold open box facing left
3WzEi9zkHF77vdTw5,D,face,16,1,ieBYKaxXNCy2QcwJj,speaker,The person is facing left and his holding like an open box,person face left holding open box
3WzEi9zkHF77vdTw5,D,face,27,2,wXsGgzkQgoofFhxwk,speaker,looks like a priest facing right or someone holding an open box facing left,priest face right hold open box facing left
3WzEi9zkHF77vdTw5,D,face,45,3,hv4nKRCaDiRgPQjY4,speaker,priest facing left carrying a box,priest face left carry box
3WzEi9zkHF77vdTw5,J,left completely straight down,4,0,hv4nKRCaDiRgPQjY4,listener,is his whole left side completely straight down?,left completely straight down
3WzEi9zkHF77vdTw5,J,left completely straight down,37,3,hv4nKRCaDiRgPQjY4,speaker,left side is completely straight down,left completely straight down
3WzEi9zkHF77vdTw5,J,right arm out,4,0,qZYMtuyj2SBfZk8XH,speaker,ok so it's like a guy with a thick back looking right with one arm out to the right,ok guy thick right arm out right
3WzEi9zkHF77vdTw5,J,right arm out,33,2,wXsGgzkQgoofFhxwk,speaker,man stood facing right with arms out in front of him,man stand face right arm out front
3WzEi9zkHF77vdTw5,J,face right,19,1,ieBYKaxXNCy2QcwJj,speaker,his arms are facing right,arm face right
3WzEi9zkHF77vdTw5,J,face right,33,2,wXsGgzkQgoofFhxwk,speaker,man stood facing right with arms out in front of him,man stand face right arm out front
3WzEi9zkHF77vdTw5,J,face right,33,2,wXsGgzkQgoofFhxwk,speaker,triangle on bottom facing right,triangle bottom face right
3WzEi9zkHF77vdTw5,J,face right,37,3,ieBYKaxXNCy2QcwJj,listener,triangle feet facing right?,triangle foot face right
3WzEi9zkHF77vdTw5,J,triangle foot,33,2,ieBYKaxXNCy2QcwJj,listener,small triangle feet,small triangle foot
3WzEi9zkHF77vdTw5,J,triangle foot,37,3,ieBYKaxXNCy2QcwJj,listener,triangle feet facing right?,triangle foot face right
3WzEi9zkHF77vdTw5,J,triangle foot,70,5,ieBYKaxXNCy2QcwJj,speaker,and short triangle feet,short triangle foot
3WzEi9zkHF77vdTw5,J,triangle right,4,0,qZYMtuyj2SBfZk8XH,speaker,like there is a box and a little triangle to the right underneath and a little triangle on the top right and a diamond on top of that,box little triangle right underneath little triangle top right diamond top
3WzEi9zkHF77vdTw5,J,triangle right,37,3,qZYMtuyj2SBfZk8XH,listener,two triangles to the right?,two triangle right
3WzEi9zkHF77vdTw5,J,triangle right,48,4,qZYMtuyj2SBfZk8XH,speaker,straight back 2 triangles to the right,straight 2 triangle right
3WzEi9zkHF77vdTw5,J,triangle top,4,0,qZYMtuyj2SBfZk8XH,speaker,like there is a box and a little triangle to the right underneath and a little triangle on the top right and a diamond on top of that,box little triangle right underneath little triangle top right diamond top
3WzEi9zkHF77vdTw5,J,triangle top,19,1,ieBYKaxXNCy2QcwJj,speaker,"This person has a diamond head , he has a long body going straight , there is a long triangle at the top which are arms and a short one at the bottom which are feet",person diamond head long body straight long triangle top arm short bottom foot
3WzEi9zkHF77vdTw5,J,triangle,4,0,qZYMtuyj2SBfZk8XH,speaker,like there is a box and a little triangle to the right underneath and a little triangle on the top right and a diamond on top of that,box little triangle right underneath little triangle top right diamond top
3WzEi9zkHF77vdTw5,J,triangle,19,1,ieBYKaxXNCy2QcwJj,speaker,"This person has a diamond head , he has a long body going straight , there is a long triangle at the top which are arms and a short one at the bottom which are feet",person diamond head long body straight long triangle top arm short bottom foot
3WzEi9zkHF77vdTw5,J,triangle,33,2,ieBYKaxXNCy2QcwJj,listener,small triangle feet,small triangle foot
3WzEi9zkHF77vdTw5,J,triangle,33,2,wXsGgzkQgoofFhxwk,speaker,triangle on bottom facing right,triangle bottom face right
3WzEi9zkHF77vdTw5,J,triangle,37,3,qZYMtuyj2SBfZk8XH,listener,two triangles to the right?,two triangle right
3WzEi9zkHF77vdTw5,J,triangle,37,3,ieBYKaxXNCy2QcwJj,listener,triangle feet facing right?,triangle foot face right
3WzEi9zkHF77vdTw5,J,triangle,48,4,qZYMtuyj2SBfZk8XH,speaker,straight back 2 triangles to the right,straight 2 triangle right
3WzEi9zkHF77vdTw5,J,triangle,70,5,ieBYKaxXNCy2QcwJj,speaker,long arm triangles,long arm triangle
3WzEi9zkHF77vdTw5,J,triangle,70,5,ieBYKaxXNCy2QcwJj,speaker,and short triangle feet,short triangle foot
3WzEi9zkHF77vdTw5,J,arm,4,0,qZYMtuyj2SBfZk8XH,speaker,ok so it's like a guy with a thick back looking right with one arm out to the right,ok guy thick right arm out right
3WzEi9zkHF77vdTw5,J,arm,19,1,ieBYKaxXNCy2QcwJj,speaker,"This person has a diamond head , he has a long body going straight , there is a long triangle at the top which are arms and a short one at the bottom which are feet",person diamond head long body straight long triangle top arm short bottom foot
3WzEi9zkHF77vdTw5,J,arm,19,1,ieBYKaxXNCy2QcwJj,speaker,his arms are facing right,arm face right
3WzEi9zkHF77vdTw5,J,arm,33,2,wXsGgzkQgoofFhxwk,speaker,man stood facing right with arms out in front of him,man stand face right arm out front
3WzEi9zkHF77vdTw5,J,arm,33,2,wXsGgzkQgoofFhxwk,speaker,or one arm to the right with a long thick back,arm right long thick
3WzEi9zkHF77vdTw5,J,arm,70,5,ieBYKaxXNCy2QcwJj,speaker,long arm triangles,long arm triangle
3WzEi9zkHF77vdTw5,J,straight,4,0,hv4nKRCaDiRgPQjY4,listener,is his whole left side completely straight down?,left completely straight down
3WzEi9zkHF77vdTw5,J,straight,19,1,ieBYKaxXNCy2QcwJj,speaker,"This person has a diamond head , he has a long body going straight , there is a long triangle at the top which are arms and a short one at the bottom which are feet",person diamond head long body straight long triangle top arm short bottom foot
3WzEi9zkHF77vdTw5,J,straight,19,1,ieBYKaxXNCy2QcwJj,speaker,the person is standing complety straight,person stand complety straight
3WzEi9zkHF77vdTw5,J,straight,37,3,hv4nKRCaDiRgPQjY4,speaker,left side is completely straight down,left completely straight down
3WzEi9zkHF77vdTw5,J,straight,48,4,qZYMtuyj2SBfZk8XH,speaker,straight back 2 triangles to the right,straight 2 triangle right
3WzEi9zkHF77vdTw5,J,straight,70,5,ieBYKaxXNCy2QcwJj,speaker,straight body guy,straight body guy
3WzEi9zkHF77vdTw5,J,foot,19,1,ieBYKaxXNCy2QcwJj,speaker,"This person has a diamond head , he has a long body going straight , there is a long triangle at the top which are arms and a short one at the bottom which are feet",person diamond head long body straight long triangle top arm short bottom foot
3WzEi9zkHF77vdTw5,J,foot,19,1,ieBYKaxXNCy2QcwJj,speaker,and his feet,foot
3WzEi9zkHF77vdTw5,J,foot,33,2,ieBYKaxXNCy2QcwJj,listener,small triangle feet,small triangle foot
3WzEi9zkHF77vdTw5,J,foot,37,3,ieBYKaxXNCy2QcwJj,listener,triangle feet facing right?,triangle foot face right
3WzEi9zkHF77vdTw5,J,foot,70,5,ieBYKaxXNCy2QcwJj,speaker,and short triangle feet,short triangle foot
3WzEi9zkHF77vdTw5,J,left,4,0,hv4nKRCaDiRgPQjY4,listener,is his whole left side completely straight down?,left completely straight down
3WzEi9zkHF77vdTw5,J,left,4,0,qZYMtuyj2SBfZk8XH,speaker,his left side comes out a bit,left come out bit
3WzEi9zkHF77vdTw5,J,left,37,3,hv4nKRCaDiRgPQjY4,speaker,left side is completely straight down,left completely straight down
3WzEi9zkHF77vdTw5,J,left,70,5,ieBYKaxXNCy2QcwJj,speaker,to the left,left
